Calculation of the systematic error due to the yield extraction
Bin	Normal value	Normal error
14	-5.61933e-07	2.08441e-07	5.18097e-08	1.22981e-07
15	-1.96591e-07	9.60993e-08	0	0
16	-9.40739e-08	6.06817e-08	1.083e-08	1.95657e-08
17	-2.99563e-08	4.52342e-08	3.77165e-08	1.4589e-08
18	-2.65294e-09	6.75404e-09	3.69265e-08	2.42623e-08
19	-3.95846e-09	2.15242e-08	4.58335e-08	1.80721e-09
20	-2.82351e-09	1.52787e-08	2.62464e-09	1.16402e-08
21	-9.2099e-09	1.27351e-08	2.63513e-08	4.81486e-09
22	-2.68689e-09	1.06164e-08	1.54863e-08	7.88117e-09
23	-1.03295e-08	6.50013e-09	1.68955e-09	1.05285e-08
24	0	0	5.82073e-09	1.21391e-08
25	-1.26931e-09	8.7164e-10	4.21131e-09	5.19408e-09
26	-8.94754e-10	3.92995e-09	0	0
Bin	Largest Rel Dev Neg	Largest Rel Dev Pos
1	0	0	0	0
2	-8.98089	6.11004	4.1043	5.02575
3	-4.01275	2.02105	2.46944	1.45553
4	-5.17711	1.16799	5.06726	0.83068
5	-4.81685	0.966254	3.4944	0.721434
6	-4.73845	1.00735	3.2544	0.758386
7	-5.18472	1.16284	5.60987	0.798254
8	-5.36012	1.35769	4.05507	0.900459
9	-5.50619	1.56123	4.07916	0.992148
10	-6.19854	1.74956	5.0264	1.09006
11	-7.04427	2.07313	3.91538	1.26265
12	-7.99079	2.11681	2.51499	1.3039
13	-4.99778	2.52494	0.767487	1.60899
14	-7.67765	2.84791	0.707872	1.68028
15	-3.60343	1.76146	0	0
16	-2.46342	1.58901	0.283596	0.512348
17	-1.29582	1.9567	1.63151	0.63108
18	-0.220871	0.562309	3.07432	2.01996
19	-0.634082	3.44783	7.34179	0.289486
20	-0.722744	3.91093	0.671838	2.97957
21	-3.90989	5.40647	11.187	2.04406
22	-2.08609	8.24255	12.0235	6.11893
23	-9.79163	6.16168	1.60158	9.98027
24	0	0	24.565	51.2301
25	-4.76978	3.27542	15.8251	19.5181
26	-19.7774	86.8664	0	0
