Calculation of the systematic error due to the yield extraction
Bin	Normal value	Normal error
13	-6.2098e-07	1.25951e-07	0	0
14	-2.79713e-07	8.49001e-08	2.26713e-08	6.76782e-08
15	-1.11954e-07	1.93706e-08	6.24818e-08	8.74317e-08
16	-8.84716e-08	6.02587e-08	1.74008e-08	2.62749e-08
17	-6.17478e-09	2.18741e-08	3.23185e-08	2.54007e-08
18	-1.84869e-08	1.22403e-08	4.10082e-08	2.38489e-08
19	-2.20853e-08	6.26242e-09	1.24421e-08	4.89923e-09
20	-1.91553e-08	1.00539e-08	2.86224e-08	6.9097e-09
21	0	0	1.83097e-08	7.92334e-09
22	-1.00261e-08	4.18322e-09	1.39337e-08	4.1311e-09
23	-1.06439e-08	7.07244e-09	6.24419e-09	2.23182e-09
24	-8.93277e-10	3.81795e-09	1.76128e-08	7.72057e-09
25	-9.44596e-09	7.39664e-09	1.68052e-08	7.49757e-09
26	-2.58274e-09	2.22111e-09	0	0
Bin	Largest Rel Dev Neg	Largest Rel Dev Pos
1	0	0	0	0
2	-11.0678	2.07614	0	0
3	-3.36943	1.03829	1.31541	0.682742
4	-4.05237	0.566294	3.51726	0.401056
5	-3.75042	0.537084	1.38951	0.368465
6	-4.6537	0.539211	2.1257	0.352367
7	-5.38003	0.552463	3.63572	0.260897
8	-4.57859	0.694143	4.06458	0.221792
9	-6.90254	0.670047	3.54737	0.156435
10	-4.87082	0.877618	1.74929	0.354199
11	-4.89243	0.872194	2.765	0.43545
12	-3.38621	1.20581	0.0643815	0.576914
13	-5.22885	1.06055	0	0
14	-3.19888	0.970943	0.259276	0.773988
15	-2.04634	0.354065	1.14207	1.59812
16	-2.5186	1.71544	0.495363	0.74799
17	-0.278927	0.988096	1.45989	1.1474
18	-1.45874	0.965841	3.23582	1.88184
19	-3.27215	0.92784	1.84342	0.72587
20	-5.10651	2.68023	7.6303	1.84202
21	0	0	6.66672	2.88496
22	-7.16391	2.98901	9.95594	2.95177
23	-8.66914	5.7603	5.08571	1.81775
24	-1.98766	8.49546	39.191	17.1793
25	-30.141	23.6019	53.6234	23.9239
26	-34.5162	29.6833	0	0
